Metadata_pert_name,mAP,p_value,corrected_p_value,below_p,p < 0.05,-log10(mAP p-value),Cell type,markers,const,control_barcodes,Metadata_gene_name
GLS-2,0.12507009404383487,0.06969303069693031,0.09585708095857082,False,False,1.01837580028568,ES2,p>=0.05,,perturbation_control,GLS
GPX4-1,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,GPX4
GPX4-2,0.7470562576769227,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,GPX4
HIF1a-1,0.20815300266356354,0.03519648035196481,0.06241311352735694,True,False,1.204724151756205,ES2,p<0.05,,perturbation_control,HIF1a
HIF1a-2,0.19173351493319432,0.0370962903709629,0.06241311352735694,True,False,1.204724151756205,ES2,p<0.05,,perturbation_control,HIF1a
ITGAV-1,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,ITGAV
ITGAV-2,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,ITGAV
JAK3-1,0.11996719479302087,0.07739226077392261,0.10050942957652287,False,False,0.997793191766452,ES2,p>=0.05,,perturbation_control,JAK3
JAK3-2,0.05554376343491946,0.28317168283171684,0.30448568046421165,False,False,0.5164331268130664,ES2,p>=0.05,,perturbation_control,JAK3
KIF11-1,0.6300249355403346,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,KIF11
KIF11-2,0.6731185782348573,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,KIF11
KRAS-1,0.12375803425900578,0.07189281071892811,0.09585708095857082,False,False,1.01837580028568,ES2,p>=0.05,,perturbation_control,KRAS
KRAS-2A,0.12543355929477973,0.0688931106889311,0.09585708095857082,False,False,1.01837580028568,ES2,p>=0.05,,perturbation_control,KRAS
KRAS-2B,0.04479839107100622,0.40815918408159185,0.4207826640016411,False,False,0.3759421611630558,ES2,p>=0.05,,perturbation_control,KRAS
MAPK1-1,0.9265476190476191,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,MAPK1
MAPK1-2,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,MAPK1
MCL1-2,0.0766900406757741,0.1593840615938406,0.18111825181118252,False,False,0.7420377823669377,ES2,p>=0.05,,perturbation_control,MCL1
MCL1-5,0.06652392269471494,0.20807919208079192,0.22802067619325023,False,False,0.6420257707648789,ES2,p>=0.05,,perturbation_control,MCL1
MTOR-1,0.38554721973572054,0.0012998700129987,0.0038231470970549997,True,True,2.417578992012281,ES2,p<0.05,,perturbation_control,MTOR
MTOR-2,0.6824718580438939,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,MTOR
MYC-1,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,MYC
MYC-2,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,MYC
PIK3CA-1,0.08663592256792622,0.13068693130686931,0.15021486357111416,False,False,0.8232870923149369,ES2,p>=0.05,,perturbation_control,PIK3CA
PIK3CA-2,0.19381807763502643,0.0367963203679632,0.06241311352735694,True,False,1.204724151756205,ES2,p<0.05,,perturbation_control,PIK3CA
PRDX1-1,0.04783757438803827,0.36976302369763026,0.3894347407364527,False,False,0.4095653084987154,ES2,p>=0.05,,perturbation_control,PRDX1
PRDX1-2,0.18034003422880132,0.038696130386961305,0.06241311352735694,True,False,1.204724151756205,ES2,p<0.05,,perturbation_control,PRDX1
PTK2-1,0.33112486994591006,0.0024997500249975004,0.00624937506249375,True,True,2.2041634099327876,ES2,p<0.05,,perturbation_control,PTK2
PTK2-2,0.4415791493061314,0.0005999400059994001,0.0018748125187481252,True,True,2.727042155213125,ES2,p<0.05,,perturbation_control,PTK2
RAC1-1,0.1543335731061829,0.0446955304469553,0.06670974693575418,True,False,1.1758107068457526,ES2,p<0.05,,perturbation_control,RAC1
RAC1-2,0.12203511192815149,0.07439256074392561,0.09788494834727055,False,False,1.0092840840117754,ES2,p>=0.05,,perturbation_control,RAC1
RAF1-1,0.18318234282180387,0.0382961703829617,0.06241311352735694,True,False,1.204724151756205,ES2,p<0.05,,perturbation_control,RAF1
RAF1-2,0.1019748175650801,0.09579042095790422,0.11577155537458303,False,False,0.9363981319843911,ES2,p>=0.05,,perturbation_control,RAF1
RHOA-1,0.8956031006031006,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,RHOA
RHOA-2,0.9697222222222223,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,RHOA
SDHB-1,0.1280447922396691,0.06519348065193481,0.09313354378847831,False,False,1.0308938715591993,ES2,p>=0.05,,perturbation_control,SDHB
SDHB-2,0.2340758318238887,0.0207979202079792,0.04078023570192,True,True,1.3895502684120375,ES2,p<0.05,,perturbation_control,SDHB
SLC2A1-1,0.7305524465606065,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,SLC2A1
SLC2A2-2,0.8296047008547008,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,SLC2A2
SMARCB1-1,0.2886994551103846,0.0044995500449955,0.0102262501022625,True,True,1.9902835899877065,ES2,p<0.05,,perturbation_control,SMARCB1
SMARCB1-2,0.32374018196127763,0.0028997100289971,0.007072463485358781,True,True,2.150429286097642,ES2,p<0.05,,perturbation_control,SMARCB1
STAT3-1,0.047831081110978564,0.36996300369963003,0.3894347407364527,False,False,0.4095653084987154,ES2,p>=0.05,,perturbation_control,STAT3
STAT3-2,0.10179063931225263,0.09609039096090391,0.11577155537458303,False,False,0.9363981319843911,ES2,p>=0.05,,perturbation_control,STAT3
SUZ12-1,0.20046652877257778,0.03569643035696431,0.06241311352735694,True,False,1.204724151756205,ES2,p<0.05,,perturbation_control,SUZ12
SUZ12-2,0.3713140074778438,0.0015998400159984002,0.004570971474281144,True,True,2.3399914889712132,ES2,p<0.05,,perturbation_control,SUZ12
TXN-1,0.25494457135694343,0.011198880111988802,0.022854857371405718,True,True,1.6410214846351947,ES2,p<0.05,,perturbation_control,TXN
TXN-2,0.10526628099367101,0.09149085091490851,0.11436356364363563,False,False,0.941712320202358,ES2,p>=0.05,,perturbation_control,TXN
XBP-1,0.1725514112651784,0.0400959904009599,0.06311868813118687,True,False,1.199842036150145,ES2,p<0.05,,perturbation_control,XBP
XBP-2,0.30546265440741566,0.0036996300369963003,0.008603790783712326,True,True,2.0653101587894542,ES2,p<0.05,,perturbation_control,XBP
YAP1-1,0.4911753337113581,0.00039996000399960006,0.0012901935612890324,True,True,2.889345129783173,ES2,p<0.05,,perturbation_control,YAP1
YAP1-2,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,ES2,p<0.05,,perturbation_control,YAP1
AKT1-1,0.28633265049053513,0.004999500049995001,0.011362500113625001,True,True,1.9445260994270313,HCC44,p<0.05,,perturbation_control,AKT1
AKT1-2,0.10398324196251924,0.09319068093190681,0.11648835116488351,False,False,0.9337175019148248,HCC44,p>=0.05,,perturbation_control,AKT1
ARID1B-1,0.11178986371759027,0.08449155084491551,0.10972928681157858,False,False,0.9596774434996522,HCC44,p>=0.05,,perturbation_control,ARID1B
ARID1B-2,0.10305827611934254,0.09449055094490551,0.11665500116655,False,False,0.9330966376462495,HCC44,p>=0.05,,perturbation_control,ARID1B
ATF4-1,0.8699591149591149,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,ATF4
ATF4-2,0.18856501290940972,0.0375962403759624,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,ATF4
ATP50-1,0.6354493226502754,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,ATP50
ATP50-2,0.4235190437823817,0.0011998800119988001,0.003428228605710858,True,True,2.4649302255795136,HCC44,p<0.05,,perturbation_control,ATP50
AURKB-2,0.2352400030684411,0.020097990200979902,0.04187081291870813,True,True,1.378088607231961,HCC44,p<0.05,,perturbation_control,AURKB
BCL2-1,0.07036233428481206,0.18748125187481252,0.19529297070292972,False,False,0.7093133882526934,HCC44,p>=0.05,,perturbation_control,BCL2
BCL2-2,0.10816999434728754,0.08809119088091191,0.11150783655811634,False,False,0.9526946101552561,HCC44,p>=0.05,,perturbation_control,BCL2
BCL2L2-1,0.4000957673140016,0.0012998700129987,0.0036107500361075005,True,True,2.4424025757373133,HCC44,p<0.05,,perturbation_control,BCL2L2
BCL2L2-2,0.04946489967350695,0.34866513348665135,0.35218700352187005,False,False,0.453226674498436,HCC44,p>=0.05,,perturbation_control,BCL2L2
BCL2L2-4,0.4734373436787485,0.00039996000399960006,0.0012498750124987502,True,True,2.9031334142688063,HCC44,p<0.05,,perturbation_control,BCL2L2
BRAF-2,0.13102636330491477,0.06189381061893811,0.08717438115343396,False,False,1.05961112697582,HCC44,p>=0.05,,perturbation_control,BRAF
BRAF1-1,0.09986059620500393,0.10018998100189981,0.1196308940534518,False,False,0.9221566515822367,HCC44,p>=0.05,,perturbation_control,BRAF1
BRCA1-1,0.21027256985999945,0.034896510348965105,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,BRCA1
BRCA1-2,0.09631761113352445,0.10778922107789221,0.12493003573205898,False,False,0.9033331358091866,HCC44,p>=0.05,,perturbation_control,BRCA1
BRD4-1,0.9542328042328042,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,BRD4
BRD4-2,0.9779761904761904,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,BRD4
CCND1-1,0.11569085713083409,0.08089191080891911,0.10972928681157858,False,False,0.9596774434996522,HCC44,p>=0.05,,perturbation_control,CCND1
CCND1-2,0.242567562306129,0.0165983401659834,0.03531561737443277,True,True,1.452033197172525,HCC44,p<0.05,,perturbation_control,CCND1
CCNE1-1,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,CCNE1
CCNE1-2,0.4714147560727154,0.00039996000399960006,0.0012498750124987502,True,True,2.9031334142688063,HCC44,p<0.05,,perturbation_control,CCNE1
CDK2-1,0.8726683039183039,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,CDK2
CDK2-2,0.9476984126984127,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,CDK2
CDK4-1,0.32875313242090687,0.0025997400259974,0.006340829331700977,True,True,2.1978539360257803,HCC44,p<0.05,,perturbation_control,CDK4
CDK4-2,0.19004743589728182,0.0374962503749625,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,CDK4
CDK4-3,0.2136714287206306,0.0344965503449655,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,CDK4
CHEK2-1,0.07045139033269174,0.18708129187081293,0.19529297070292972,False,False,0.7093133882526934,HCC44,p>=0.05,,perturbation_control,CHEK2
CHEK2-2,0.11281841054522662,0.08389161083891611,0.10972928681157858,False,False,0.9596774434996522,HCC44,p>=0.05,,perturbation_control,CHEK2
COX5B-1,0.15868715631922312,0.0433956604339566,0.0647696424387412,True,False,1.1886285004651784,HCC44,p<0.05,,perturbation_control,COX5B
COX5B-2,0.46411357021803895,0.00039996000399960006,0.0012498750124987502,True,True,2.9031334142688063,HCC44,p<0.05,,perturbation_control,COX5B
CSNK1A1-1,0.8296164021164021,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,CSNK1A1
CSNK1A1-2,0.30257607716824814,0.0036996300369963003,0.008808642945229287,True,True,2.055090993607768,HCC44,p<0.05,,perturbation_control,CSNK1A1
CTNNB1-1,0.18385021574438212,0.0382961703829617,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,CTNNB1
CTNNB1-2,0.17302126148651387,0.039996000399960006,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,CTNNB1
DOT1L-1,0.17108201565433387,0.0400959904009599,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,DOT1L
DOT1L-2,0.370106331378294,0.0015998400159984002,0.004323891935130811,True,True,2.364125168687933,HCC44,p<0.05,,perturbation_control,DOT1L
EGFR-1,0.17617143719656003,0.0390960903909609,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,EGFR
EGFR-2,0.21440350330347366,0.034396560343965606,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,EGFR
EGLN1-8,0.5280160222683616,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,EGLN1
EGLN1-9,0.8971428571428571,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,EGLN1
ERBB2-1,0.04920840085766647,0.35326467353264673,0.35326467353264673,False,False,0.4518997898420172,HCC44,p>=0.05,,perturbation_control,ERBB2
ERBB2-2,0.05914991234941183,0.25407459254074594,0.2592597883068836,False,False,0.5862648379189881,HCC44,p>=0.05,,perturbation_control,ERBB2
ERBB3-1,0.18533768943081871,0.03799620037996201,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,ERBB3
ERBB3-2,0.09967315063871678,0.1004899510048995,0.1196308940534518,False,False,0.9221566515822367,HCC44,p>=0.05,,perturbation_control,ERBB3
EZH2-1,0.3601756112101362,0.0017998200179982,0.004736368468416316,True,True,2.3245545187903667,HCC44,p<0.05,,perturbation_control,EZH2
EZH2-2,0.163388327940001,0.0415958404159584,0.0647696424387412,True,False,1.1886285004651784,HCC44,p<0.05,,perturbation_control,EZH2
GLS-1,0.2046258860238556,0.035396460353964605,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,GLS
GLS-2,0.28623401341361604,0.004999500049995001,0.011362500113625001,True,True,1.9445260994270313,HCC44,p<0.05,,perturbation_control,GLS
GPX4-1,0.11420172984692144,0.08249175082491751,0.10972928681157858,False,False,0.9596774434996522,HCC44,p>=0.05,,perturbation_control,GPX4
GPX4-2,0.11297408445062389,0.0836916308369163,0.10972928681157858,False,False,0.9596774434996522,HCC44,p>=0.05,,perturbation_control,GPX4
HIF1a-1,0.13525663440213567,0.055894410558944105,0.0821976625866825,False,False,1.0851405320966758,HCC44,p>=0.05,,perturbation_control,HIF1a
HIF1a-2,0.13241881864843646,0.06009399060093991,0.08584855800134274,False,False,1.0662669952883799,HCC44,p>=0.05,,perturbation_control,HIF1a
ITGAV-1,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,ITGAV
ITGAV-2,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,ITGAV
JAK3-1,0.209944713471616,0.034996500349965,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,JAK3
JAK3-2,0.15917569502778323,0.04329567043295671,0.0647696424387412,True,False,1.1886285004651784,HCC44,p<0.05,,perturbation_control,JAK3
KIF11-1,0.9793650793650794,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,KIF11
KIF11-2,0.9321031746031746,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,KIF11
KRAS-1,0.6231832981832982,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,KRAS
KRAS-2A,0.9186928104575163,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,KRAS
KRAS-2B,0.07699083038490916,0.1583841615838416,0.17404852921301275,False,False,0.7593296423444816,HCC44,p>=0.05,,perturbation_control,KRAS
MAPK1-1,0.07162179188928351,0.1807819218078192,0.19232119341257364,False,False,0.7159728547372168,HCC44,p>=0.05,,perturbation_control,MAPK1
MAPK1-2,0.11362607467077278,0.08289171082891711,0.10972928681157858,False,False,0.9596774434996522,HCC44,p>=0.05,,perturbation_control,MAPK1
MCL1-2,0.06823224865993704,0.19838016198380162,0.2045156309111357,False,False,0.6892734937249476,HCC44,p>=0.05,,perturbation_control,MCL1
MCL1-5,0.2073158337432749,0.03519648035196481,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,MCL1
MTOR-1,0.3450555478140394,0.0021997800219978004,0.005640461594866155,True,True,2.2486853534811555,HCC44,p<0.05,,perturbation_control,MTOR
MTOR-2,0.6820460456555791,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,MTOR
MYC-1,0.9888888888888889,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,MYC
MYC-2,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,MYC
PIK3CA-1,0.5390562433209493,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,PIK3CA
PIK3CA-2,0.4326300357635122,0.000999900009999,0.00294088238235,True,True,2.531522344319118,HCC44,p<0.05,,perturbation_control,PIK3CA
PRDX1-1,0.0746272560729812,0.1685831416858314,0.18127219536110903,False,False,0.7416688055420744,HCC44,p>=0.05,,perturbation_control,PRDX1
PRDX1-2,0.07588027991827458,0.1621837816218378,0.17628671915417152,False,False,0.7537804047472807,HCC44,p>=0.05,,perturbation_control,PRDX1
PTK2-1,0.72995374995375,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,PTK2
PTK2-2,0.9587719298245614,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,PTK2
RAC1-1,0.33307734889268215,0.0024997500249975004,0.00624937506249375,True,True,2.2041634099327876,HCC44,p<0.05,,perturbation_control,RAC1
RAC1-2,0.10965416791246115,0.0862913708629137,0.11062996264476116,False,False,0.9561272342521335,HCC44,p>=0.05,,perturbation_control,RAC1
RAF1-1,0.1967422058287118,0.0365963403659634,0.06467095225961275,True,False,1.1892907441549343,HCC44,p<0.05,,perturbation_control,RAF1
RAF1-2,0.09004555357771972,0.12188781121887811,0.13850887638508877,False,False,0.8585223938086494,HCC44,p>=0.05,,perturbation_control,RAF1
RHOA-1,0.849248366013072,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,RHOA
RHOA-2,1.0,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,RHOA
SDHB-1,0.48124844306869036,0.00039996000399960006,0.0012498750124987502,True,True,2.9031334142688063,HCC44,p<0.05,,perturbation_control,SDHB
SDHB-2,0.844457671957672,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,SDHB
SLC2A1-1,0.5832662671388161,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,SLC2A1
SLC2A2-2,0.43338840478628277,0.000999900009999,0.00294088238235,True,True,2.531522344319118,HCC44,p<0.05,,perturbation_control,SLC2A2
SMARCB1-1,0.5227855084932947,0.00019998000199980003,0.0007142142928564286,True,True,3.1461714629551008,HCC44,p<0.05,,perturbation_control,SMARCB1
SMARCB1-2,0.26019728307006046,0.010198980101989802,0.02217169587389087,True,True,1.6542010871965191,HCC44,p<0.05,,perturbation_control,SMARCB1
STAT3-1,0.10027712251337084,0.0993900609939006,0.1196308940534518,False,False,0.9221566515822367,HCC44,p>=0.05,,perturbation_control,STAT3
STAT3-2,0.096526239001202,0.10738926107389261,0.12493003573205898,False,False,0.9033331358091866,HCC44,p>=0.05,,perturbation_control,STAT3
SUZ12-1,0.2811971489288404,0.0058994100589941,0.013109800131098,True,True,1.8824039294100623,HCC44,p<0.05,,perturbation_control,SUZ12
SUZ12-2,0.7445451770451771,9.999000099990002e-05,0.0003703333370366667,True,True,3.43140719143585,HCC44,p<0.05,,perturbation_control,SUZ12
TXN-1,0.1343833918620602,0.057194280571942806,0.08289026169846785,False,False,1.0814964892210936,HCC44,p>=0.05,,perturbation_control,TXN
TXN-2,0.08613527608763434,0.13138686131386862,0.1476256868695153,False,False,0.8308380686980135,HCC44,p>=0.05,,perturbation_control,TXN
XBP-1,0.15893820288899865,0.04329567043295671,0.0647696424387412,True,False,1.1886285004651784,HCC44,p<0.05,,perturbation_control,XBP
XBP-2,0.16181606941537904,0.0420957904209579,0.0647696424387412,True,False,1.1886285004651784,HCC44,p<0.05,,perturbation_control,XBP
YAP1-1,0.0960500661965229,0.10868913108689131,0.12493003573205898,False,False,0.9033331358091866,HCC44,p>=0.05,,perturbation_control,YAP1
YAP1-2,0.08208843300641451,0.141985801419858,0.15776200157762,False,False,0.8019975923331311,HCC44,p>=0.05,,perturbation_control,YAP1
